"input","output","date","conv_id","user_id","channel_source","intencion","tipo_queja"
"no puedo realizar una recarga a tiempo aire","Disculpa  que  no  puedas  realizar  una  recarga a tiempo  aire .  En  Hey  Banco ,  puedes  comprar tiempo  aire  fácilmente  en  la  app  Hey .  Solo  selecciona '  Pagos ' ,  elige  tu  compañía  de  celular ,  ingresa  tu  número y  el  monto  para  completar  la  compra .  ¿  Te  puedo  ayudar  con  algo  más ?",2025-08-16 20:45:05.151785,"ec001958-5eae-4cc8-9b66-9902f6679cf0","USR-08200",2,"queja","bloqueo"
"tengo la ultima aplicacion y no puedo ver mis movimientos de diciembre","Lamento escuchar eso. Si no puedes ver tus movimientos de diciembre en la última versión de la aplicación, aquí hay algunas cosas que puedes intentar:

1. Asegúrate de que tienes la última versión de la app instalada. A veces, las actualizaciones pueden solucionar problemas de visualización.
2. Verifica que estés en la sección correcta de 'Cuentas' y que estés filtrando por el mes de diciembre.
3. Intenta cerrar sesión y volver a iniciar sesión en la aplicación.
4. Revisa tu conexión a internet, ya que una conexión inestable puede afectar la carga de información.

Si después de seguir estos pasos aún no puedes ver tus movimientos, lo mejor sería contactar al Centro de Atención a Clientes al 8143922626 para que te ayuden a resolver el problema.

Si hay algo más en lo que pueda ayudarte, no dudes en decírmelo. ¡Estoy aquí para ayudarte!",2025-10-11,"ec5ca8fd-657d-467a-8eea-e7a52b76506d","USR-08978",1,"queja","bloqueo"
"cargo rechazado","Lamento escuchar eso. Si tu cargo fue rechazado, puede deberse a varias razones. Aquí hay algunos pasos que puedes seguir:

1. **Verifica la información**: Asegúrate de que la información de la tarjeta que ingresaste sea correcta. A veces, errores al copiar y pegar pueden causar problemas.

2. **Límite de la cuenta**: Revisa si tu cuenta tiene algún límite de gastos o si hay restricciones en la tarjeta.

3. **Tarjeta virtual**: Si estás realizando una compra en línea, asegúrate de estar utilizando la tarjeta virtual.

4. **Comprobante**: No olvides corroborar y descargar el comprobante de la transacción.

Si necesitas más ayuda o tienes alguna otra pregunta, ¡aquí estoy para ayudarte!",2025-09-05,"ec7ace7e69d17abc6e1d744f17aca224","USR-01430",1,"queja","tarjeta rechazada"
"quiero levantar el reporte del cargo rechazado","Claro que puedo ayudarte. Para levantar un reporte por un cargo rechazado, puedes hacerlo desde la app de Hey Banco siguiendo estos pasos:

1. Inicia sesión en tu app.
2. Ve a la sección de 'Cuentas' o 'Tarjeta de Crédito', dependiendo de dónde se realizó el cargo.
3. Busca el movimiento que deseas reportar.
4. Selecciona la opción 'No reconozco este cargo' o 'Levantar una aclaración'.
5. Llena el cuestionario y confirma la solicitud.

También puedes hacerlo desde HAVI seleccionando 'Asesor de aclaraciones' en la parte superior y siguiendo las instrucciones.

Si necesitas más ayuda o tienes alguna otra pregunta, ¡no dudes en decírmelo!",2025-09-05,"ec7ace7e69d17abc6e1d744f17aca224","USR-01430",1,"queja","tarjeta rechazada"
"la tramite en la app y la solicitud siempre se queda en proceso llame y el ejecutivo comenta que mi solicitud fue rechazada al revisar mi estado en buro de credito no tengo ningun problema de score negativo en buro de credito","Lamento escuchar que tu solicitud está en ese estado. Cuando tramitas tu tarjeta de crédito en la app, si la solicitud está ""En Proceso"" y te informan que fue rechazada por buró, puede ser que el sistema haya detectado algún detalle en tu historial que no cumple con el perfil requerido para la Tarjeta de Crédito Hey. Sin embargo, si cumples con el perfil, te ofrecerán la opción de la Tarjeta de Crédito Hey con Garantía, que no requiere un buen score en buró y funciona dejando una garantía para acceder al crédito.

Te recomiendo revisar si te ofrecieron esta opción, ya que es una excelente alternativa para seguir adelante con tu crédito. ¿Quieres que te explique cómo funciona la Tarjeta de Crédito Hey con Garantía o te ayude con algo más?",2025-11-13,"ec9bef5b-a9f9-44a4-aa85-1a6051f84da3","USR-03657",1,"queja","tarjeta rechazada"
"porque no puedo activar mi tarjeta de credito","Lamento escuchar eso. Si no puedes activar tu tarjeta de crédito, aquí hay algunos pasos que puedes seguir:

1. **Verifica tu conexión a internet**: Asegúrate de que tu conexión esté funcionando correctamente.
2. **Reinicia la app**: Cierra y vuelve a abrir la aplicación, a veces esto puede solucionar el problema.
3. **Actualiza la app**: Verifica si hay alguna actualización pendiente para la aplicación y asegúrate de tener la última versión.
4. **Datos correctos**: Asegúrate de que los datos que ingresaste sean correctos y que la tarjeta no esté ya activa.

Si después de seguir estos pasos aún tienes problemas, lo mejor es que contactes a nuestro centro de atención a clientes para que puedan ayudarte a resolverlo.

¿Hay algo más con lo que te pueda apoyar?",2025-10-03,"ecafa5e8-51d4-4ce9-beed-96edaeddd463","USR-01512",1,"queja","bloqueo"
"no puedo hacer una compra a pesar de poner el codigo que me pide","Lamento que estés teniendo problemas con tu compra. Te recomiendo revisar primero desde la app si tu tarjeta está bloqueada por emergencia. También asegúrate de que el código que estás ingresando sea el correcto, ya sea el NIP o el CVV dinámico, que en Hey Banco cambia cada 6 horas para mayor seguridad. Además, verifica que tengas saldo suficiente y que los parámetros de compra estén habilitados. Si después de esto sigues con problemas, dime y te ayudo con más opciones. ¿Quieres que te explique cómo revisar el CVV dinámico en la app?",2025-09-05,"ed069def-b521-4603-8fd6-7e7578ccc5df","USR-05082",1,"queja","bloqueo"
"el problema es que todavia no me llega el plastico","Lamento escuchar eso. Normalmente, la tarjeta física debería llegar a tu domicilio en un plazo de 7 a 10 días hábiles. Si ya ha pasado ese tiempo, te recomiendo que revises el 'Buzón' de notificaciones en la app, donde podrás ver el estatus de tu envío. La guía de rastreo se genera aproximadamente a los 5 días hábiles y te la envían por SMS o correo.

Si ves que ha pasado más tiempo o hay algún problema con la guía, lo mejor es que te pongas en contacto con el centro de atención a clientes para que te ayuden a resolverlo.

Si necesitas más información o tienes alguna otra pregunta, ¡aquí estoy para ayudarte!",2025-08-28,"ee07879f-4650-418d-afb4-84400a38887c","USR-12532",1,"queja","otro"
"no puedo pagar el linea","Lamento escuchar eso. Para poder ayudarte mejor, ¿podrías especificar si te refieres a un pago referenciado o a una Liga de Cobro? Dependiendo de la situación, puedo ofrecerte información sobre cómo proceder. ¡Estoy aquí para ayudarte!",2025-10-30,"ef20dcb9-0fd2-48f1-be6b-2bc889434d23","USR-05688",1,"queja","bloqueo"
"no puedo hacer q me reenvien la targeta","Lamento escuchar eso. Para solicitar el reenvío de tu tarjeta física, solo necesitas iniciar sesión en la App Hey. En tu Buzón, encontrarás una notificación; ábrela y da clic en el botón ""solicitar el reenvío de tarjeta"". Asegúrate de verificar la dirección registrada o registra un domicilio diferente si es necesario. Luego, confirma utilizando tu token y ¡listo!

Si tienes algún problema adicional o necesitas más ayuda, no dudes en decírmelo. ¿Hay algo más con lo que te pueda apoyar?",2025-08-11,"ef742c57-b661-403d-b220-090dd7898f36","USR-01145",1,"queja","bloqueo"
"ya segui todos los pasos y no puedo activar mi tarjeta","Lamento que estés teniendo problemas para activar tu tarjeta. Te recomiendo primero revisar que tu conexión a internet esté bien y que la app esté actualizada. Luego, intenta cerrar y abrir de nuevo la app. Asegúrate de que los datos que ingresaste sean correctos y que la tarjeta no esté ya activa. 

Si después de esto sigues sin poder activarla, dime qué tipo de tarjeta intentas activar (débito o crédito) y con gusto te ayudo a revisar los pasos específicos para que puedas activarla sin problema. ¿Quieres que te guíe?",2025-11-16,"f0ebfde4-f255-4752-8adc-ac7bcbe65b1a","USR-14883",1,"queja","bloqueo"
"no tengo saldos pendientes y no puedo cancelar mi cuenta","Lamento que estés teniendo dificultades para cancelar tu cuenta. Para poder cancelarla, es importante que además de no tener saldos pendientes, no tengas aclaraciones, adeudos en créditos, ni posiciones activas en inversiones. También asegúrate de que no haya comisiones pendientes. 

Si cumples con todo esto y aún no te aparece la opción para cancelar, puede ser un tema técnico o de sistema. Normalmente, la cancelación se puede hacer directamente desde la app en la sección de Cuenta, tocando los tres puntos y seleccionando ""Cancelar mi cuenta"". La cancelación es inmediata y no tiene costo.

¿Quieres que te guíe paso a paso para verificar que todo esté en orden para que puedas cancelar? ¿O hay algo más en lo que te pueda apoyar?",2025-09-12,"f11b760d-c473-489a-b38e-edaf1119a9a6","USR-11210",1,"queja","bloqueo"
"por que no puedo tener un credito personal","Lamento que estés teniendo dificultades para obtener un crédito personal. En Hey Banco, para poder solicitar un Crédito Personal Hey, necesitas cumplir con algunos requisitos básicos: ser mayor de 18 años, ser mexicano y tener una Cuenta Hey activa y validada. Además, no se requiere aval ni hacer un pago previo para recibir el crédito.

Si cumples con estos requisitos y aún no puedes obtener el crédito, puede ser que tu historial crediticio o tu capacidad de pago no cumplan con las condiciones necesarias, o que tu crédito actual necesite tener al menos 12 meses de antigüedad y estar al día con los pagos para poder pedir más crédito.

¿Quieres que te ayude a revisar si cumples con los requisitos o te explique cómo solicitarlo desde la app? ¿O tienes alguna otra duda sobre el crédito personal?",2025-09-29,"f12480e7-a549-432e-8cab-1c3a3b48f49b","USR-02867",1,"queja","bloqueo"
"tengo problemas con mi token","Lamento escuchar eso. Si estás teniendo problemas con tu token móvil, lo mejor es que llames al Centro de Atención a Clientes al 8143922626 para obtener ayuda específica. Ellos podrán asistirte con la situación. 

Si hay algo más en lo que pueda ayudarte, no dudes en decírmelo. ¡Estoy aquí para ayudarte!",2025-08-07,"f13c8922-6c72-46ef-99ed-0f2045613d16","USR-04782",1,"queja","token"
"me dice la app que hay un problema tecnico","Lamento escuchar eso. Si la app te está indicando que hay un problema técnico, aquí hay algunas cosas que puedes intentar:

1. **Reinicia la app**: Cierra completamente la aplicación y vuelve a abrirla.
2. **Verifica tu conexión a internet**: Asegúrate de que estás conectado a una red estable.
3. **Actualiza la app**: Revisa si hay actualizaciones pendientes en la tienda de aplicaciones y actualiza la app si es necesario.
4. **Borra caché y datos**: Si el problema persiste, puedes intentar borrar los datos y caché de la app desde la configuración de tu dispositivo.

Si después de estos pasos el problema continúa, lo mejor es que contactes al Centro de Atención a Clientes para que te puedan ayudar directamente. Si tienes alguna otra pregunta o necesitas más asistencia, ¡no dudes en decírmelo!",2025-10-18,"f1d3606f50909ab4568ed215d29cf131","USR-14684",1,"queja","error tecnico"
"no puedo transferir","Lamento escuchar eso. Si no puedes realizar una transferencia, aquí hay algunas cosas que puedes verificar:

1. **Información Correcta**: Asegúrate de que los datos que ingresaste sean correctos. A veces, copiar y pegar puede causar errores, así que es mejor ingresarlos manualmente.

2. **Límites de la Cuenta**: Revisa si la cuenta receptora tiene algún límite de depósitos que pueda estar afectando la transferencia.

3. **Comprobante CEP**: Descarga el comprobante CEP de BANXICO para verificar el estado de la transferencia.

Si después de revisar todo esto aún tienes problemas, no dudes en decírmelo y puedo ayudarte con más información. ¿Hay algo más con lo que te pueda apoyar?",2025-08-11,"f1e3f736-1576-4d6d-b345-acddf723971a","USR-12748",1,"queja","bloqueo"
"quiero reportar un problema con mi plastico","Lamento escuchar eso. Si tienes un problema con tu tarjeta, primero asegúrate de que todas las verificaciones de tu cuenta estén aprobadas. Luego, intenta borrar los datos de caché y almacenamiento de la app y vuelve a generar la solicitud. También verifica que tienes la versión más reciente de la app instalada en tu teléfono. 

Si después de todo esto el problema persiste, lo mejor es que te pongas en contacto con nuestro centro de atención a clientes para que te ayuden a resolverlo. 

Si necesitas más información o hay algo más en lo que pueda ayudarte, ¡no dudes en decírmelo!",2025-08-20,"f2374523-e6fe-4d9f-ba80-e02719dce2be","USR-11490",1,"queja","otro"
